job_id,puzzle_id,status,tiles_placed,duration,solver_id,current_state
28179,28179,solved1,1321855,942358964,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":2,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":16,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":13,""Rot"":false},{""Idx"":19,""Rot"":false},{""Idx"":17,""Rot"":false}]"
28175,28175,solved1,1207600,812987000,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":19,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":17,""Rot"":true}]"
28171,28171,solved1,2797646,1822594786,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":6,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":19,""Rot"":false}]"
28167,28167,solved1,353370,256710012,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":14,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":6,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":16,""Rot"":true}]"
28163,28163,solved1,472517184,322271831696,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":6,""Rot"":false},{""Idx"":7,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":18,""Rot"":false},{""Idx"":19,""Rot"":false},{""Idx"":13,""Rot"":false},{""Idx"":14,""Rot"":false},{""Idx"":15,""Rot"":false}]"
28015,28015,solved1,6517371,3639013256,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":13,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":10,""Rot"":false}]"
28007,28007,solved1,1305146,729554762,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":2,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":14,""Rot"":false}]"
28003,28003,solved1,2751159,1479703119,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":15,""Rot"":true}]"
27987,27987,solved1,2355386,1270132241,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":6,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":5,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":2,""Rot"":false},{""Idx"":16,""Rot"":false},{""Idx"":8,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":19,""Rot"":false}]"
27983,27983,solved1,77733878,40875339380,16,"[{""Idx"":0,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":11,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":19,""Rot"":false}]"
27907,27907,solved1,19170547,11677768825,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":4,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":14,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":19,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":18,""Rot"":false}]"
27903,27903,solved1,776024,459126988,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":4,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":7,""Rot"":false}]"
27899,27899,solved1,32650126,19826697587,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":19,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":18,""Rot"":false}]"
27831,27831,solved1,104471,58871674,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":15,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":17,""Rot"":false}]"
27827,27827,solved1,402601,208229614,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":8,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":11,""Rot"":false},{""Idx"":15,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":14,""Rot"":true}]"
27823,27823,solved1,2052109,1213749628,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":14,""Rot"":false}]"
27819,27819,solved1,22365169,12737555760,16,"[{""Idx"":0,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":5,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":2,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":18,""Rot"":true}]"
27799,27799,solved1,270573,145584090,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":7,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":19,""Rot"":false}]"
27795,27795,solved1,2612156,1381418260,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":6,""Rot"":true}]"
27791,27791,solved1,1510914,895974986,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":19,""Rot"":true}]"
27787,27787,solved1,2729015,1544888258,16,"[{""Idx"":0,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":5,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":2,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":3,""Rot"":false}]"
27783,27783,solved1,17820463,10711173750,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":16,""Rot"":false}]"
27747,27747,solved1,264517,135991144,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":13,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":18,""Rot"":false},{""Idx"":12,""Rot"":false}]"
27743,27743,solved1,5477386,3218599253,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":18,""Rot"":false}]"
27739,27739,solved1,6154356,3663376209,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":11,""Rot"":false},{""Idx"":13,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":5,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":18,""Rot"":true}]"
27712,27712,solved1,94162,52692085,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":7,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":6,""Rot"":false},{""Idx"":19,""Rot"":false},{""Idx"":8,""Rot"":false},{""Idx"":11,""Rot"":false}]"
27708,27708,solved1,565829,306551542,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":10,""Rot"":true}]"
27704,27704,solved1,2017985,1179876064,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":15,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":19,""Rot"":true}]"
27700,27700,solved1,43133694,29106969109,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":14,""Rot"":false}]"
27684,27684,solved1,700730,461778607,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":4,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":14,""Rot"":true}]"
27680,27680,solved1,79549,48993208,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":5,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":14,""Rot"":false},{""Idx"":16,""Rot"":false},{""Idx"":15,""Rot"":false},{""Idx"":19,""Rot"":false},{""Idx"":17,""Rot"":true}]"
27676,27676,solved1,3098979,2156946134,16,"[{""Idx"":0,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":1,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":17,""Rot"":true}]"
27672,27672,solved1,16033553,10143831211,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":11,""Rot"":false},{""Idx"":19,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":4,""Rot"":false},{""Idx"":15,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":7,""Rot"":false}]"
27648,27648,solved1,22912154,13679042984,16,"[{""Idx"":0,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":5,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":17,""Rot"":false},{""Idx"":14,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":19,""Rot"":false},{""Idx"":18,""Rot"":false}]"
27625,27625,solved1,98148385,67753790091,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":12,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":7,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":14,""Rot"":true}]"
27557,27557,solved1,809673024,544320430273,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":6,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":12,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":14,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":17,""Rot"":false}]"
27288,27288,solved1,998416,609527464,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":12,""Rot"":false},{""Idx"":13,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":19,""Rot"":false}]"
27284,27284,solved1,20361657,12730542819,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":4,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":2,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":16,""Rot"":false}]"
